1100 0.11929893
1108.33333 0.118489386
1116.66667 0.11766636
1125 0.116830797
1133.33333 0.115984401
1141.66667 0.115129481
1150 0.114268745
1158.33333 0.113405066
1166.66667 0.112541228
1175 0.111679692
1183.33333 0.110822395
1191.66667 0.109970604
1200 0.109124825
1208.33333 0.108284796
1216.66667 0.107449543
1225 0.106617503
1233.33333 0.105786695
1241.66667 0.104954935
1250 0.104120052
1258.33333 0.10328011
1266.66667 0.102433598
1275 0.101579579
1283.33333 0.100717779
1291.66667 0.0998486155
1300 0.0989731624
1308.33333 0.0980930478
1316.66667 0.0972103081
1325 0.0963272047
1333.33333 0.0954460231
1341.66667 0.0945688746
1350 0.0936975175
1358.33333 0.092833215
1366.66667 0.0919766414
1375 0.0911278438
1383.33333 0.0902862635
1391.66667 0.089450811
1400 0.0886199898
1408.33333 0.0877920538
1416.66667 0.0869651858
1425 0.0861376778
1433.33333 0.0853080985
1441.66667 0.0844754311
1450 0.0836391696
1458.33333 0.0827993666
1466.66667 0.0819566261
1475 0.0811120469
1483.33333 0.0802671195
1491.66667 0.0794235892
1500 0.0785832979
1508.33333 0.0777480205
1516.66667 0.0769193107
1525 0.0760983699
1533.33333 0.0752859522
1541.66667 0.0744823116
1550 0.0736871969
1558.33333 0.0728998927
1566.66667 0.0721193026
1575 0.0713440654
1583.33333 0.0705726933
1591.66667 0.0698037195
1600 0.0690358401
1608.33333 0.0682680385
1616.66667 0.0674996804
1625 0.0667305709
1633.33333 0.06596097
1641.66667 0.0651915651
1650 0.0644234036
1658.33333 0.0636577938
1666.66667 0.0628961838
1675 0.0621400289
1683.33333 0.061390662
1691.66667 0.0606491778
1700 0.0599163408
1708.33333 0.0591925264
1716.66667 0.058477699
1725 0.0577714273
1733.33333 0.057072937
1741.66667 0.0563811931
1750 0.0556950046
1758.33333 0.0550131412
1766.66667 0.054334452
1775 0.0536579734
1783.33333 0.0529830179
1791.66667 0.052309235
1800 0.0516366399
1808.33333 0.050965607
1816.66667 0.0502968298
1825 0.0496312526
1833.33333 0.0489699795
1841.66667 0.0483141707
1850 0.0476649361
1858.33333 0.0470232349
1866.66667 0.0463897928
1875 0.0457650405
1883.33333 0.0451490829
1891.66667 0.0445416968
1900 0.0439423604
1908.33333 0.0433503085
1916.66667 0.0427646096
1925 0.0421842562
1933.33333 0.0416082605
1941.66667 0.041035746
1950 0.0404660271
1958.33333 0.0398986687
1966.66667 0.0393335218
1975 0.0387707316
1983.33333 0.0382107172
1991.66667 0.0376541269
2000 0.0371017731
2008.33333 0.0365545528
2016.66667 0.0360133621
2025 0.0354790134
2033.33333 0.0349521609
2041.66667 0.0344332436
2050 0.0339224488
2058.33333 0.0334196992
2066.66667 0.0329246654
2075 0.0324368008
2083.33333 0.0319553953
2091.66667 0.0314796442
2100 0.0310087224
2108.33333 0.0305418607
2116.66667 0.0300784137
2125 0.0296179163
2133.33333 0.0291601204
2141.66667 0.0287050122
2150 0.0282528064
2158.33333 0.027803919
2166.66667 0.0273589228
2175 0.0269184881
2183.33333 0.026483317
2191.66667 0.0260540753
2200 0.0256313295
2208.33333 0.0252154948
2216.66667 0.024806798
2225 0.0244052588
2233.33333 0.0240106899
2241.66667 0.0236227175
2250 0.0232408164
2258.33333 0.0228643607
2266.66667 0.0224926802
2275 0.0221251215
2283.33333 0.0217611051
2291.66667 0.0214001748
2300 0.0210420347
2308.33333 0.0206865697
2316.66667 0.0203338498
2325 0.019984116
2333.33333 0.0196377512
2341.66667 0.0192952384
2350 0.0189571104
2358.33333 0.0186238964
2366.66667 0.0182960699
2375 0.0179740034
2383.33333 0.0176579335
2391.66667 0.0173479387
2400 0.0170439335
2408.33333 0.0167456765
2416.66667 0.0164527933
2425 0.0161648111
2433.33333 0.0158812012
2441.66667 0.015601426
2450 0.0153249855
2458.33333 0.0150514595
2466.66667 0.0147805416
2475 0.014512061
2483.33333 0.0142459925
2491.66667 0.0139824513
2500 0.013721676
2508.33333 0.0134640001
2516.66667 0.0132098147
2525 0.0129595282
2533.33333 0.012713524
2541.66667 0.0124721227
2550 0.0122355507
2558.33333 0.0120039179
2566.66667 0.0117772075
2575 0.0115552769
2583.33333 0.011337871
2591.66667 0.0111246444
2600 0.0109151927
2608.33333 0.0107090874
2616.66667 0.0105059128
2625 0.0103053004
2633.33333 0.0101069591
2641.66667 0.00991069636
2650 0.00971643045
2658.33333 0.00952419185
2666.66667 0.0093341142
2675 0.00914641591
2683.33333 0.00896137431
2691.66667 0.00877929505
2700 0.00860047972
2708.33333 0.00842519474
2716.66667 0.00825364433
2725 0.00808595004
2733.33333 0.0079221384
2741.66667 0.00776213772
2750 0.0076057839
2758.33333 0.0074528347
2766.66667 0.00730299075
2775 0.00715592136
2783.33333 0.00701129264
2791.66667 0.00686879519
2800 0.00672816897
2808.33333 0.006589223
2816.66667 0.00645184814
2825 0.00631602207
2833.33333 0.00618180592
2841.66667 0.0060493334
2850 0.0059187933
2858.33333 0.00579040753
2866.66667 0.00566440655
2875 0.00554100489
2883.33333 0.00542037878
2891.66667 0.005302648
2900 0.00518786348
2908.33333 0.00507600159
2916.66667 0.00496696549
2925 0.00486059309
2933.33333 0.00475667086
2941.66667 0.00465495206
2950 0.0045551775
2958.33333 0.00445709701
2966.66667 0.00436048966
2975 0.00426518065
2983.33333 0.00417105368
2991.66667 0.00407805751
3000 0.00398620632
3008.33333 0.00389557402
3016.66667 0.00380628313
3025 0.00371848945
3033.33333 0.00363236418
3041.66667 0.00354807505
3050 0.00346576848
3058.33333 0.00338555423
3066.66667 0.0033074939
3075 0.00323159427
3083.33333 0.00315780583
3091.66667 0.00308602659
3100 0.00301611052
3108.33333 0.00294787994
3116.66667 0.00288114038
3125 0.0028156967
3133.33333 0.00275136895
3141.66667 0.00268800633
3150 0.00262549829
3158.33333 0.00256378145
3166.66667 0.00250284217
3175 0.00244271425
3183.33333 0.00238347237
3191.66667 0.00232522197
3200 0.00226808646
3208.33333 0.0022121933
3216.66667 0.00215766012
3225 0.0021045822
3233.33333 0.00205302249
3241.66667 0.0020030049
3250 0.00195451143
3258.33333 0.0019074832
3266.66667 0.00186182523
3275 0.00181741441
3283.33333 0.00177410982
3291.66667 0.00173176443
3300 0.00169023711
3308.33333 0.00164940383
3316.66667 0.00160916697
3325 0.00156946203
3333.33333 0.00153026106
3341.66667 0.0014915726
3350 0.00145343825
3358.33333 0.00141592626
3366.66667 0.00137912281
3375 0.00134312202
3383.33333 0.00130801541
3391.66667 0.00127388214
3400 0.00124078068
3408.33333 0.00120874265
3416.66667 0.00117776942
3425 0.00114783152
3433.33333 0.00111887099
3441.66667 0.00109080616
3450 0.00106353856
3458.33333 0.00103696113
3466.66667 0.00101096704
3475 0.000985458342
3483.33333 0.000960353487
3491.66667 0.000935593275
3500 0.000911144511
3508.33333 0.000887001172
3516.66667 0.000863183012
3525 0.000839731801
3533.33333 0.00081670563
3541.66667 0.000794171899
3550 0.000772199691
3558.33333 0.000750852279
3566.66667 0.000730180465
3575 0.000710217326
3583.33333 0.000690974782
3591.66667 0.000672442238
3600 0.000654587317
3608.33333 0.000637358569
3616.66667 0.000620689825
3625 0.000604505789
3633.33333 0.00058872832
3641.66667 0.000573282823
3650 0.000558104184
3658.33333 0.000543141685
3666.66667 0.000528362475
3675 0.000513753289
3683.33333 0.000499320293
3691.66667 0.000485087112
3700 0.000471091294
3708.33333 0.000457379588
3716.66667 0.000444002543
3725 0.000431008971
3733.33333 0.000418440795
3741.66667 0.000406328748
3750 0.000394689284
3758.33333 0.000383522905
3766.66667 0.000372814017
3775 0.000362532245
3783.33333 0.000352635046
3791.66667 0.000343071349
3800 0.000333785877
3808.33333 0.000324723751
3816.66667 0.000315834949
3825 0.000307078231
3833.33333 0.00029842416
3841.66667 0.000289856948
3850 0.000281374982
3858.33333 0.000272990002
3866.66667 0.000264725046
3875 0.000256611403
3883.33333 0.000248684907
3891.66667 0.000240981963
3900 0.000233535686
3908.33333 0.000226372521
3916.66667 0.000219509628
3925 0.000212953229
3933.33333 0.000206698019
3941.66667 0.000200727634
3950 0.000195016104
3958.33333 0.000189530119
3966.66667 0.000184231893
3975 0.000179082365
3983.33333 0.00017404444
3991.66667 0.000169085995
4000 0.000164182352
4008.33333 0.000159318012
4016.66667 0.000154487483
4025 0.000149695141
4033.33333 0.000144954159
4041.66667 0.000140284636
4050 0.000135711142
4058.33333 0.000131259946
4066.66667 0.000126956208
4075 0.000122821408
4083.33333 0.000118871248
4091.66667 0.000115114174
4100 0.000111550631
4108.33333 0.000108173061
4116.66667 0.000104966623
4125 0.000101910524
4133.33333 9.89798448e-05
4141.66667 9.61476855e-05
4150 9.33874419e-05
4158.33333 9.06750136e-05
4166.66667 8.79907403e-05
4175 8.53208904e-05
4183.33333 8.26585598e-05
4191.66667 8.00039005e-05
4200 7.73636672e-05
4208.33333 7.47501438e-05
4216.66667 7.21795794e-05
4225 6.96703121e-05
4233.33333 6.72407825e-05
4241.66667 6.49076403e-05
4250 6.26841173e-05
4258.33333 6.05788032e-05
4266.66667 5.85949045e-05
4275 5.67300206e-05
4283.33333 5.49764233e-05
4291.66667 5.33217909e-05
4300 5.17503171e-05
4308.33333 5.02440952e-05
4316.66667 4.87846581e-05
4325 4.73545412e-05
4333.33333 4.5938731e-05
4341.66667 4.45258662e-05
4350 4.31090747e-05
4358.33333 4.16863648e-05
4366.66667 4.0260535e-05
4375 3.88386183e-05
4383.33333 3.74309336e-05
4391.66667 3.60498562e-05
4400 3.47084497e-05
4408.33333 3.34191062e-05
4416.66667 3.21923291e-05
4425 3.1035765e-05
4433.33333 2.9953552e-05
4441.66667 2.89460182e-05
4450 2.80097266e-05
4458.33333 2.71378415e-05
4466.66667 2.63207682e-05
4475 2.55470086e-05
4483.33333 2.48041618e-05
4491.66667 2.40799878e-05
4500 2.33634457e-05
4508.33333 2.26456131e-05
4516.66667 2.19203973e-05
4525 2.1184965e-05
4533.33333 2.0439845e-05
4541.66667 1.96886941e-05
4550 1.89377578e-05
4558.33333 1.81950946e-05
4566.66667 1.74696583e-05
4575 1.67703443e-05
4583.33333 1.61051029e-05
4591.66667 1.54802021e-05
4600 1.4899695e-05
4608.33333 1.43651221e-05
4616.66667 1.38754473e-05
4625 1.34272147e-05
4633.33333 1.30148958e-05
4641.66667 1.26313943e-05
4650 1.22686676e-05
4658.33333 1.19184204e-05
4666.66667 1.15728162e-05
4675 1.12251478e-05
4683.33333 1.0870402e-05
4691.66667 1.05056587e-05
4700 1.01302793e-05
4708.33333 9.74585989e-06
4716.66667 9.35595533e-06
4725 8.96561203e-06
4733.33333 8.58076906e-06
4741.66667 8.2076041e-06
4750 7.85190047e-06
4758.33333 7.51850099e-06
4766.66667 7.21089438e-06
4775 6.9309576e-06
4783.33333 6.67885682e-06
4791.66667 6.4530956e-06
4800 6.25069108e-06
4808.33333 6.06745676e-06
4816.66667 5.89837042e-06
4825 5.73800397e-06
4833.33333 5.58098786e-06
4841.66667 5.42247567e-06
4850 5.25856711e-06
4858.33333 5.0866448e-06
4866.66667 4.90558345e-06
4875 4.71580263e-06
4883.33333 4.51915399e-06
4891.66667 4.31865757e-06
4900 4.11812377e-06
4908.33333 3.92171326e-06
4916.66667 3.73349223e-06
4925 3.55703535e-06
4933.33333 3.39511431e-06
4941.66667 3.24949197e-06
4950 3.12082484e-06
4958.33333 3.00866394e-06
4966.66667 2.91153865e-06
4975 2.82710793e-06
4983.33333 2.75236645e-06
4991.66667 2.6838958e-06
5000 2.61814982e-06
