-18243.143	1	676
-18242.186	1	683
-18241.229	1	656
-18240.273	1	670
-18239.316	1	677
-18238.360	1	638
-18237.404	1	665
-18236.447	1	675
-18235.492	1	662
-18234.536	1	688
-18233.580	1	669
-18232.625	1	663
-18231.669	1	667
-18230.714	1	670
-18229.759	1	674
-18228.805	1	673
-18227.850	1	674
-18226.895	1	686
-18225.941	1	656
-18224.987	1	668
-18224.033	1	674
-18223.079	1	666
-18222.126	1	675
-18221.172	1	673
-18220.219	1	657
-18219.265	1	666
-18218.312	1	656
-18217.360	1	674
-18216.407	1	682
-18215.454	1	662
-18214.502	1	664
-18213.550	1	673
-18212.598	1	669
-18211.646	1	673
-18210.694	1	667
-18209.742	1	668
-18208.791	1	669
-18207.840	1	674
-18206.888	1	661
-18205.937	1	675
-18204.987	1	663
-18204.036	1	665
-18203.086	1	665
-18202.135	1	678
-18201.185	1	667
-18200.235	1	655
-18199.285	1	667
-18198.335	1	667
-18197.386	1	666
-18196.437	1	674
-18195.487	1	680
-18194.538	1	667
-18193.589	1	676
-18192.641	1	653
-18191.692	1	661
-18190.744	1	675
-18189.795	1	677
-18188.847	1	674
-18187.899	1	673
-18186.952	1	655
-18186.004	1	666
-18185.057	1	675
-18184.109	1	679
-18183.162	1	679
-18182.215	1	671
-18181.268	1	690
-18180.322	1	673
-18179.375	1	695
-18178.429	1	715
-18177.482	1	720
-18176.536	1	732
-18175.591	1	708
-18174.645	1	698
-18173.699	1	697
-18172.754	1	675
-18171.809	1	683
-18170.863	1	668
-18169.919	1	669
-18168.974	1	665
-18168.029	1	654
-18167.085	1	676
-18166.140	1	694
-18165.196	1	662
-18164.252	1	687
-18163.308	1	677
-18162.365	1	685
-18161.421	1	670
-18160.478	1	664
-18159.535	1	656
-18158.592	1	662
-18157.649	1	666
-18156.706	1	677
-18155.763	1	676
-18154.821	1	674
-18153.879	1	657
-18152.937	1	665
-18151.995	1	662
-18151.053	1	673
-18150.111	1	693
-18149.170	1	658
-18148.229	1	674
-18147.287	1	676
-18146.346	1	683
-18145.406	1	673
-18144.465	1	676
-18143.524	1	683
-18142.584	1	680
-18141.644	1	669
-18140.704	1	663
-18139.764	1	676
-18138.824	1	668
-18137.884	1	682
-18136.945	1	669
-18136.006	1	659
-18135.067	1	666
-18134.128	1	701
-18133.189	1	674
-18132.250	1	675
-18131.312	1	675
-18130.373	1	664
-18129.435	1	683
-18128.497	1	665
-18127.559	1	678
-18126.622	1	678
-18125.684	1	672
-18124.747	1	683
-18123.809	1	659
-18122.872	1	680
-18121.935	1	680
-18120.999	1	663
-18120.062	1	673
-18119.126	1	691
-18118.189	1	682
-18117.253	1	675
-18116.317	1	665
-18115.381	1	660
-18114.446	1	669
-18113.510	1	670
-18112.575	1	662
-18111.640	1	681
-18110.705	1	677
-18109.770	1	681
-18108.835	1	671
-18107.900	1	666
-18106.966	1	671
-18106.032	1	672
-18105.097	1	666
-18104.164	1	677
-18103.230	1	678
-18102.296	1	682
-18101.363	1	666
-18100.429	1	662
-18099.496	1	681
-18098.563	1	671
-18097.630	1	661
-18096.697	1	674
-18095.765	1	674
-18094.832	1	687
-18093.900	1	687
-18092.968	1	681
-18092.036	1	681
-18091.104	1	674
-18090.173	1	659
-18089.241	1	667
-18088.310	1	669
-18087.379	1	675
-18086.448	1	657
-18085.517	1	679
-18084.586	1	679
-18083.656	1	669
-18082.725	1	662
-18081.795	1	681
-18080.865	1	679
-18079.935	1	677
-18079.005	1	666
-18078.076	1	655
-18077.146	1	674
-18076.217	1	665
-18075.288	1	671
-18074.359	1	696
-18073.430	1	688
-18072.501	1	694
-18071.573	1	668
-18070.644	1	665
-18069.716	1	682
-18068.788	1	675
-18067.860	1	685
-18066.932	1	686
-18066.005	1	666
-18065.077	1	681
-18064.150	1	681
-18063.223	1	679
-18062.296	1	674
-18061.369	1	678
-18060.442	1	672
-18059.516	1	677
-18058.589	1	675
-18057.663	1	680
-18056.737	1	668
-18055.811	1	673
-18054.885	1	678
-18053.960	1	665
-18053.034	1	683
-18052.109	1	662
-18051.184	1	674
-18050.259	1	657
-18049.334	1	659
-18048.409	1	666
-18047.485	1	676
-18046.560	1	664
-18045.636	1	684
-18044.712	1	674
-18043.788	1	677
-18042.864	1	681
-18041.941	1	672
-18041.017	1	680
-18040.094	1	655
-18039.171	1	653
-18038.248	1	692
-18037.325	1	685
-18036.402	1	670
-18035.480	1	681
-18034.557	1	678
-18033.635	1	689
-18032.713	1	680
-18031.791	1	669
-18030.869	1	667
-18029.948	1	646
-18029.026	1	693
-18028.105	1	659
-18027.184	1	680
-18026.263	1	667
-18025.342	1	692
-18024.421	1	667
-18023.501	1	670
-18022.580	1	689
-18021.660	1	680
-18020.740	1	677
-18019.820	1	688
-18018.900	1	702
-18017.981	1	698
-18017.061	1	711
-18016.142	1	683
-18015.223	1	682
-18014.304	1	699
-18013.385	1	662
-18012.466	1	670
-18011.547	1	706
-18010.629	1	707
-18009.711	1	685
-18008.793	1	670
-18007.875	1	684
-18006.957	1	700
-18006.039	1	665
-18005.122	1	661
-18004.204	1	675
-18003.287	1	686
-18002.370	1	676
-18001.453	1	686
-18000.536	1	687
-17999.620	1	677
-17998.703	1	662
-17997.787	1	667
-17996.871	1	666
-17995.955	1	658
-17995.039	1	675
-17994.123	1	670
-17993.208	1	697
-17992.293	1	664
-17991.377	1	677
-17990.462	1	671
-17989.547	1	667
-17988.633	1	675
-17987.718	1	681
-17986.804	1	667
-17985.889	1	681
-17984.975	1	661
-17984.061	1	675
-17983.147	1	673
-17982.233	1	676
-17981.320	1	680
-17980.406	1	695
-17979.493	1	665
-17978.580	1	665
-17977.667	1	675
-17976.754	1	675
-17975.842	1	664
-17974.929	1	674
-17974.017	1	682
-17973.105	1	666
-17972.193	1	666
-17971.281	1	669
-17970.369	1	665
-17969.457	1	680
-17968.546	1	682
-17967.635	1	668
-17966.723	1	691
-17965.812	1	683
-17964.902	1	680
-17963.991	1	674
-17963.080	1	671
-17962.170	1	668
-17961.260	1	684
-17960.350	1	687
-17959.440	1	678
-17958.530	1	672
-17957.620	1	664
-17956.711	1	654
-17955.802	1	677
-17954.892	1	680
-17953.983	1	681
-17953.074	1	704
-17952.166	1	676
-17951.257	1	676
-17950.349	1	678
-17949.440	1	690
-17948.532	1	675
-17947.624	1	672
-17946.716	1	678
-17945.809	1	679
-17944.901	1	660
-17943.994	1	681
-17943.087	1	667
-17942.179	1	674
-17941.273	1	674
-17940.366	1	658
-17939.459	1	673
-17938.553	1	679
-17937.646	1	678
-17936.740	1	689
-17935.834	1	660
-17934.928	1	663
-17934.022	1	672
-17933.117	1	691
-17932.211	1	688
-17931.306	1	690
-17930.401	1	675
-17929.496	1	683
-17928.591	1	688
-17927.686	1	671
-17926.782	1	691
-17925.878	1	661
-17924.973	1	675
-17924.069	1	671
-17923.165	1	651
-17922.261	1	679
-17921.358	1	665
-17920.454	1	673
-17919.551	1	672
-17918.648	1	658
-17917.745	1	673
-17916.842	1	670
-17915.939	1	665
-17915.036	1	682
-17914.134	1	685
-17913.232	1	677
-17912.330	1	664
-17911.428	1	658
-17910.526	1	669
-17909.624	1	684
-17908.722	1	682
-17907.821	1	675
-17906.920	1	660
-17906.019	1	684
-17905.118	1	684
-17904.217	1	686
-17903.316	1	681
-17902.416	1	660
-17901.515	1	676
-17900.615	1	680
-17899.715	1	673
-17898.815	1	660
-17897.915	1	672
-17897.016	1	693
-17896.116	1	678
-17895.217	1	667
-17894.318	1	659
-17893.419	1	675
-17892.520	1	671
-17891.621	1	689
-17890.722	1	682
-17889.824	1	687
-17888.926	1	698
-17888.028	1	666
-17887.130	1	666
-17886.232	1	681
-17885.334	1	693
-17884.436	1	676
-17883.539	1	682
-17882.642	1	691
-17881.745	1	670
-17880.848	1	686
-17879.951	1	671
-17879.054	1	671
-17878.158	1	678
-17877.261	1	658
-17876.365	1	672
-17875.469	1	655
-17874.573	1	686
-17873.677	1	682
-17872.782	1	665
-17871.886	1	677
-17870.991	1	687
-17870.096	1	694
-17869.201	1	686
-17868.306	1	670
-17867.411	1	679
-17866.516	1	679
-17865.622	1	682
-17864.728	1	662
-17863.833	1	674
-17862.939	1	686
-17862.045	1	669
-17861.152	1	675
-17860.258	1	693
-17859.365	1	672
-17858.471	1	689
-17857.578	1	680
-17856.685	1	662
-17855.793	1	671
-17854.900	1	676
-17854.007	1	686
-17853.115	1	670
-17852.223	1	663
-17851.331	1	672
-17850.439	1	655
-17849.547	1	665
-17848.655	1	667
-17847.764	1	682
-17846.872	1	676
-17845.981	1	671
-17845.090	1	672
-17844.199	1	666
-17843.308	1	673
-17842.418	1	661
-17841.527	1	682
-17840.637	1	667
-17839.746	1	684
-17838.856	1	665
-17837.967	1	659
-17837.077	1	672
-17836.187	1	662
-17835.298	1	652
-17834.408	1	672
-17833.519	1	666
-17832.630	1	675
-17831.741	1	666
-17830.853	1	673
-17829.964	1	675
-17829.075	1	649
-17828.187	1	684
-17827.299	1	662
-17826.411	1	688
-17825.523	1	674
-17824.635	1	679
-17823.748	1	673
-17822.860	1	663
-17821.973	1	678
-17821.086	1	681
-17820.199	1	674
-17819.312	1	662
-17818.426	1	676
-17817.539	1	672
-17816.653	1	663
-17815.766	1	674
-17814.880	1	682
-17813.994	1	673
-17813.108	1	677
-17812.223	1	675
-17811.337	1	664
-17810.452	1	682
-17809.567	1	674
-17808.681	1	668
-17807.797	1	687
-17806.912	1	668
-17806.027	1	687
-17805.143	1	675
-17804.258	1	672
-17803.374	1	690
-17802.490	1	658
-17801.606	1	672
-17800.722	1	665
-17799.838	1	656
-17798.955	1	677
-17798.072	1	666
-17797.188	1	650
-17796.305	1	661
-17795.422	1	667
-17794.540	1	662
-17793.657	1	694
-17792.775	1	680
-17791.892	1	689
-17791.010	1	670
-17790.128	1	693
-17789.246	1	676
-17788.364	1	678
-17787.483	1	659
-17786.601	1	678
-17785.720	1	662
-17784.839	1	674
-17783.958	1	664
-17783.077	1	668
-17782.196	1	675
-17781.315	1	657
-17780.435	1	675
-17779.555	1	685
-17778.674	1	677
-17777.794	1	674
-17776.914	1	680
-17776.035	1	658
-17775.155	1	691
-17774.276	1	679
-17773.396	1	646
-17772.517	1	681
-17771.638	1	666
-17770.759	1	683
-17769.881	1	669
-17769.002	1	659
-17768.124	1	672
-17767.245	1	667
-17766.367	1	672
-17765.489	1	671
-17764.611	1	689
-17763.733	1	687
-17762.856	1	683
-17761.978	1	678
-17761.101	1	680
-17760.224	1	659
-17759.347	1	666
-17758.470	1	658
-17757.593	1	682
-17756.717	1	674
-17755.840	1	669
-17754.964	1	668
-17754.088	1	665
-17753.212	1	649
-17752.336	1	672
-17751.460	1	678
-17750.585	1	680
