545.950	1	15107
546.916	1	15023
547.882	1	14893
548.848	1	15072
549.814	1	14859
550.780	1	15001
551.745	1	14945
552.710	1	15032
553.675	1	14985
554.640	1	14822
555.605	1	14891
556.569	1	14923
557.534	1	14936
558.498	1	14937
559.462	1	15059
560.426	1	15291
561.389	1	15257
562.353	1	15528
563.316	1	15337
564.279	1	15391
565.242	1	15444
566.205	1	15217
567.168	1	15288
568.130	1	15190
569.092	1	15117
570.054	1	15099
571.016	1	15078
571.978	1	15188
572.940	1	15147
573.901	1	15151
574.862	1	15267
575.823	1	15198
576.784	1	15135
577.745	1	14994
578.705	1	15017
579.666	1	15213
580.626	1	15067
581.586	1	15145
582.546	1	15359
583.505	1	15242
584.465	1	15213
585.424	1	15222
586.383	1	15145
587.342	1	14962
588.301	1	15053
589.260	1	15216
590.218	1	15294
591.176	1	15246
592.135	1	15399
593.092	1	15612
594.050	1	16062
595.008	1	16044
595.965	1	16280
596.922	1	16105
597.880	1	17594
598.836	1	19730
599.793	1	20858
600.750	1	21320
601.706	1	21327
602.662	1	20420
603.618	1	17733
604.574	1	16242
605.530	1	15551
606.485	1	15339
607.441	1	15352
608.396	1	15279
609.351	1	15250
610.306	1	15323
611.260	1	15352
612.215	1	15358
613.169	1	15180
614.123	1	15233
615.077	1	15118
616.031	1	15206
616.985	1	15224
617.938	1	15277
618.892	1	15325
619.845	1	15256
620.798	1	15314
621.750	1	15215
622.703	1	15290
623.656	1	15186
624.608	1	15161
625.560	1	15347
626.512	1	15506
627.464	1	15566
628.415	1	15641
629.367	1	15651
630.318	1	15827
631.269	1	15689
632.220	1	16244
633.171	1	16846
634.121	1	17497
635.071	1	17637
636.022	1	17562
636.972	1	17180
637.922	1	16660
638.871	1	16240
639.821	1	15528
640.770	1	15421
641.719	1	15339
642.669	1	15430
643.617	1	15043
644.566	1	15021
645.515	1	14883
646.463	1	14846
647.411	1	14956
648.359	1	15030
649.307	1	15059
650.255	1	15076
651.202	1	15384
652.150	1	15481
653.097	1	15530
654.044	1	15673
654.991	1	15748
655.937	1	15711
656.884	1	15464
657.830	1	15561
658.776	1	15403
659.722	1	15525
660.668	1	15501
661.614	1	15398
662.559	1	15458
663.505	1	15547
664.450	1	15809
665.395	1	15982
666.340	1	15972
667.284	1	16558
668.229	1	16745
669.173	1	16516
670.117	1	16302
671.061	1	15949
672.005	1	15519
672.949	1	15271
673.892	1	15132
674.835	1	15163
675.778	1	15110
676.721	1	15180
677.664	1	15333
678.607	1	15344
679.549	1	15376
680.492	1	15615
681.434	1	15574
682.376	1	15385
683.318	1	15467
684.259	1	15588
685.201	1	15727
686.142	1	15606
687.083	1	15615
688.024	1	15507
688.965	1	15909
689.905	1	16218
690.846	1	16210
691.786	1	16134
692.726	1	16135
693.666	1	15993
694.606	1	15921
695.546	1	16123
696.485	1	16239
697.425	1	16207
698.364	1	16313
699.303	1	16173
700.241	1	16000
701.180	1	16074
702.119	1	16422
703.057	1	16734
703.995	1	16984
704.933	1	16723
705.871	1	16578
706.808	1	16446
707.746	1	15960
708.683	1	16070
709.620	1	16105
710.557	1	16118
711.494	1	16080
712.431	1	16194
713.367	1	15987
714.304	1	15822
715.240	1	15961
716.176	1	15992
717.112	1	16097
718.047	1	15898
718.983	1	16023
719.918	1	16269
720.853	1	16473
721.788	1	16855
722.723	1	17308
723.658	1	17492
724.592	1	17590
725.527	1	17227
726.461	1	16733
727.395	1	16239
728.329	1	15784
729.262	1	15862
730.196	1	15991
731.129	1	15958
732.062	1	15833
732.995	1	15926
733.928	1	16019
734.861	1	15720
735.793	1	15751
736.726	1	15539
737.658	1	15475
738.590	1	15427
739.522	1	15501
740.454	1	15685
741.385	1	15786
742.317	1	15728
743.248	1	15763
744.179	1	15513
745.110	1	15446
746.041	1	15343
746.971	1	15599
747.902	1	15547
748.832	1	15448
749.762	1	15379
750.692	1	15425
751.622	1	15340
752.551	1	15163
753.481	1	15343
754.410	1	15128
755.339	1	15110
756.268	1	15198
757.197	1	14943
758.125	1	14838
759.054	1	14994
759.982	1	14871
760.910	1	14661
761.838	1	14781
762.766	1	14894
763.694	1	15126
764.621	1	15266
765.548	1	15500
766.476	1	15229
767.402	1	15120
768.329	1	14972
769.256	1	14869
770.183	1	14790
771.109	1	14919
772.035	1	14969
772.961	1	14891
773.887	1	14999
774.813	1	14878
775.738	1	14994
776.664	1	14934
777.589	1	14960
778.514	1	15084
779.439	1	14910
780.363	1	15052
781.288	1	14919
782.212	1	14975
783.137	1	14787
784.061	1	14889
784.985	1	14983
785.908	1	14927
786.832	1	15043
787.755	1	15104
788.679	1	15083
789.602	1	14951
790.525	1	15052
791.448	1	14986
792.370	1	15160
793.293	1	15025
794.215	1	15269
795.137	1	15196
796.059	1	15518
796.981	1	15243
797.903	1	15347
798.824	1	15083
799.746	1	15212
800.667	1	15210
801.588	1	15240
802.509	1	15095
803.429	1	15120
804.350	1	16075
805.270	1	18428
806.191	1	19235
807.111	1	19823
808.031	1	20222
808.950	1	20222
809.870	1	18006
810.789	1	16607
811.709	1	16144
812.628	1	15885
813.547	1	15500
814.466	1	15327
815.384	1	15296
816.303	1	15516
817.221	1	16840
818.139	1	22969
819.057	1	26911
819.975	1	28040
820.893	1	28127
821.810	1	27649
822.728	1	23407
823.645	1	18030
824.562	1	16056
825.479	1	15334
826.396	1	15119
827.312	1	15036
828.229	1	14966
829.145	1	14927
830.061	1	14842
830.977	1	14763
831.893	1	14858
832.808	1	14899
833.724	1	14855
834.639	1	14751
835.554	1	14914
836.469	1	14732
837.384	1	14783
838.299	1	14658
839.213	1	14696
840.128	1	14727
841.042	1	14828
841.956	1	14906
842.870	1	14816
843.783	1	15065
844.697	1	15169
845.610	1	15085
846.524	1	15238
847.437	1	15029
848.350	1	15264
849.263	1	16313
850.175	1	17862
851.088	1	18722
852.000	1	18872
852.912	1	18790
853.824	1	18182
854.736	1	16266
855.648	1	15378
856.559	1	14983
857.471	1	14826
858.382	1	14723
859.293	1	14957
860.204	1	14979
861.115	1	14904
862.025	1	15084
862.936	1	15067
863.846	1	14970
864.756	1	15097
865.666	1	15106
866.576	1	15205
867.485	1	15142
868.395	1	15249
869.304	1	15076
870.213	1	15170
871.122	1	15200
872.031	1	15236
872.940	1	15227
873.849	1	15226
874.757	1	15122
875.665	1	15187
876.573	1	15216
877.481	1	15343
878.389	1	15562
879.297	1	15712
880.204	1	15641
881.112	1	15473
882.019	1	15495
882.926	1	15454
883.833	1	15469
884.739	1	15521
885.646	1	15311
886.552	1	15737
887.458	1	15508
888.365	1	15667
889.270	1	15722
890.176	1	15767
891.082	1	15745
891.987	1	15681
892.893	1	15657
893.798	1	15470
894.703	1	15063
895.608	1	15103
896.512	1	14943
897.417	1	14886
898.321	1	14782
899.225	1	14709
900.130	1	14880
901.033	1	15080
901.937	1	15279
902.841	1	15587
903.744	1	15675
904.648	1	15787
905.551	1	15703
906.454	1	15377
907.357	1	15291
908.259	1	15281
909.162	1	15132
910.064	1	14979
910.966	1	14886
911.868	1	14840
912.770	1	14556
913.672	1	14661
914.574	1	14862
915.475	1	14920
916.376	1	14933
917.278	1	15074
918.179	1	15239
919.079	1	15100
919.980	1	14986
920.881	1	15137
921.781	1	15092
922.681	1	15199
923.581	1	15117
924.481	1	14831
925.381	1	14878
926.281	1	14893
927.180	1	14892
928.079	1	15150
928.979	1	15205
929.878	1	15542
930.776	1	15573
931.675	1	15661
932.574	1	15718
933.472	1	15505
934.370	1	15129
935.268	1	14906
936.166	1	14756
937.064	1	14920
937.962	1	14781
938.859	1	14843
939.757	1	15004
940.654	1	15096
941.551	1	15256
942.448	1	15138
943.345	1	15147
944.241	1	15125
945.138	1	15184
946.034	1	15167
946.930	1	14833
947.826	1	14855
948.722	1	14854
949.617	1	14807
950.513	1	15014
951.408	1	15041
952.303	1	14898
953.199	1	15124
954.093	1	14957
954.988	1	15240
955.883	1	15386
956.777	1	15381
957.672	1	15448
958.566	1	16148
959.460	1	17937
960.354	1	18712
961.247	1	18808
962.141	1	18739
963.034	1	18617
963.927	1	17047
964.821	1	15877
965.714	1	15607
966.606	1	15539
967.499	1	15386
968.391	1	15463
969.284	1	15267
970.176	1	15331
971.068	1	15168
971.960	1	15145
972.852	1	15300
973.743	1	15053
974.635	1	15297
975.526	1	15372
976.417	1	15205
977.308	1	15321
978.199	1	15328
979.090	1	15281
979.980	1	15394
980.871	1	15517
981.761	1	15541
982.651	1	15538
983.541	1	15530
984.431	1	15226
985.320	1	15088
986.210	1	15022
987.099	1	14860
987.989	1	15056
988.878	1	15072
989.766	1	14892
990.655	1	14934
991.544	1	14971
992.432	1	15024
993.321	1	15005
994.209	1	15046
995.097	1	15324
995.985	1	15489
996.872	1	15503
997.760	1	15644
998.647	1	15624
999.535	1	15346
1000.422	1	15229
1001.309	1	15330
1002.196	1	15393
1003.082	1	15367
1003.969	1	15428
1004.855	1	15483
1005.741	1	15454
1006.627	1	15456
1007.513	1	15472
1008.399	1	15353
1009.285	1	15234
1010.170	1	15221
1011.056	1	15638
1011.941	1	15809
1012.826	1	16160
1013.711	1	16356
1014.596	1	16392
1015.480	1	16251
1016.365	1	15923
1017.249	1	15960
1018.133	1	15530
1019.017	1	15413
1019.901	1	15412
1020.785	1	15255
1021.668	1	15355
1022.552	1	15268
1023.435	1	15167
1024.318	1	15024
1025.201	1	15061
1026.084	1	15199
1026.967	1	15113
1027.849	1	15012
1028.732	1	14989
1029.614	1	15023
1030.496	1	14965
1031.378	1	14800
1032.260	1	14884
1033.141	1	14906
1034.023	1	14885
1034.904	1	15111
1035.785	1	15038
1036.666	1	15152
1037.547	1	15071
1038.428	1	14954
1039.309	1	14852
1040.189	1	15115
1041.070	1	14957
1041.950	1	14883
1042.830	1	15003
1043.710	1	15003
1044.590	1	15049
1045.469	1	14985
1046.349	1	15041
1047.228	1	15169
1048.107	1	14996
1048.986	1	15078
1049.865	1	14992
1050.744	1	15099
1051.622	1	15339
1052.501	1	15629
1053.379	1	15644
1054.257	1	15467
1055.135	1	15338
1056.013	1	15040
1056.891	1	15070
1057.769	1	14904
1058.646	1	15221
1059.523	1	15112
1060.400	1	15064
1061.277	1	15192
1062.154	1	15130
1063.031	1	15107
1063.908	1	15035
1064.784	1	15184
1065.660	1	15046
1066.536	1	15142
1067.412	1	14939
1068.288	1	15263
1069.164	1	15449
1070.039	1	15308
1070.915	1	15347
1071.790	1	15429
1072.665	1	15285
1073.540	1	15116
1074.415	1	15107
1075.290	1	15065
1076.164	1	14903
1077.039	1	15025
1077.913	1	15015
1078.787	1	15050
1079.661	1	14974
1080.535	1	15103
1081.408	1	15064
1082.282	1	15085
1083.155	1	15264
1084.029	1	15104
1084.902	1	15282
1085.775	1	15294
1086.647	1	15193
1087.520	1	15227
1088.393	1	15005
1089.265	1	14935
1090.137	1	14748
1091.009	1	14981
1091.881	1	15232
1092.753	1	15238
1093.625	1	15437
1094.496	1	15432
1095.368	1	15362
1096.239	1	15180
1097.110	1	15212
1097.981	1	16403
1098.852	1	16805
1099.722	1	16953
1100.593	1	17206
1101.463	1	17293
1102.334	1	16571
1103.204	1	16317
1104.074	1	18132
1104.943	1	18730
1105.813	1	18933
1106.683	1	19161
1107.552	1	19144
1108.421	1	17679
1109.290	1	16361
1110.159	1	15956
1111.028	1	15727
1111.897	1	15428
1112.765	1	15401
1113.634	1	15589
1114.502	1	16840
1115.370	1	18402
1116.238	1	26014
1117.106	1	37735
1117.973	1	41260
1118.841	1	41730
1119.708	1	40322
1120.576	1	37708
1121.443	1	24942
1122.310	1	18561
1123.176	1	16674
1124.043	1	16065
1124.910	1	15835
1125.776	1	15566
1126.642	1	15576
1127.508	1	15555
1128.374	1	15424
1129.240	1	15225
1130.106	1	15182
1130.971	1	15267
1131.837	1	15306
1132.702	1	15504
1133.567	1	15416
1134.432	1	16993
1135.297	1	20481
1136.162	1	21658
1137.026	1	22118
1137.891	1	22302
1138.755	1	22057
1139.619	1	18569
1140.483	1	16421
1141.347	1	15676
1142.211	1	15423
1143.074	1	15224
1143.938	1	15161
1144.801	1	15004
1145.664	1	15065
1146.527	1	14884
1147.390	1	14996
1148.253	1	14876
1149.116	1	15142
1149.978	1	15030
1150.840	1	15168
1151.702	1	15185
1152.565	1	15368
1153.426	1	15463
1154.288	1	15297
1155.150	1	15322
1156.011	1	15151
1156.873	1	15094
1157.734	1	15033
1158.595	1	15092
1159.456	1	15225
1160.317	1	15217
1161.177	1	15227
1162.038	1	15266
1162.898	1	15293
1163.758	1	15249
1164.618	1	15226
1165.478	1	15077
1166.338	1	15095
1167.198	1	15064
1168.057	1	15219
1168.917	1	15139
1169.776	1	15266
1170.635	1	15319
1171.494	1	15343
1172.353	1	15160
1173.212	1	15085
1174.070	1	14971
1174.929	1	14901
1175.787	1	14952
1176.645	1	14879
1177.503	1	14935
1178.361	1	14876
1179.219	1	15068
1180.076	1	15040
1180.934	1	15078
1181.791	1	15198
1182.648	1	15240
1183.505	1	15337
1184.362	1	15280
1185.219	1	15438
1186.075	1	15279
1186.932	1	15372
1187.788	1	15316
1188.644	1	15098
1189.500	1	15033
1190.356	1	15156
1191.212	1	14961
1192.068	1	14931
1192.923	1	15031
1193.779	1	15124
1194.634	1	15408
1195.489	1	15847
1196.344	1	15970
1197.199	1	15855
1198.053	1	16033
1198.908	1	15795
1199.762	1	15322
1200.617	1	14994
1201.471	1	15069
1202.325	1	14807
1203.179	1	14880
1204.032	1	15093
1204.886	1	15116
1205.740	1	15275
1206.593	1	15118
1207.446	1	15233
1208.299	1	14964
1209.152	1	14984
1210.005	1	15087
1210.857	1	14867
1211.710	1	15069
1212.562	1	15136
1213.414	1	15098
1214.267	1	15367
1215.118	1	15474
1215.970	1	15478
1216.822	1	15512
1217.673	1	15560
1218.525	1	16052
1219.376	1	22988
1220.227	1	28562
1221.078	1	30146
1221.929	1	30868
1222.780	1	30810
1223.630	1	27320
1224.481	1	20063
1225.331	1	17155
1226.181	1	16063
1227.031	1	15641
1227.881	1	15466
1228.731	1	15307
1229.581	1	15140
1230.430	1	15090
1231.280	1	15508
1232.129	1	15545
1232.978	1	15723
1233.827	1	15873
1234.676	1	15977
1235.524	1	15898
1236.373	1	15903
1237.221	1	15953
1238.070	1	15597
1238.918	1	15508
1239.766	1	15501
1240.614	1	15500
1241.461	1	15345
1242.309	1	15393
1243.156	1	15583
1244.004	1	15284
1244.851	1	15321
1245.698	1	15049
1246.545	1	15033
1247.392	1	15160
1248.238	1	15324
1249.085	1	15363
1249.931	1	15283
1250.778	1	15351
1251.624	1	15402
1252.470	1	15405
1253.316	1	15410
1254.161	1	15610
1255.007	1	15688
1255.852	1	15705
1256.698	1	15762
1257.543	1	15568
1258.388	1	15698
1259.233	1	15581
1260.078	1	15712
1260.922	1	15751
1261.767	1	15808
1262.611	1	15786
1263.455	1	15624
1264.299	1	15408
1265.143	1	15107
1265.987	1	14953
1266.831	1	15063
1267.675	1	15119
1268.518	1	15106
1269.361	1	15273
1270.204	1	15216
1271.048	1	15222
1271.890	1	15283
1272.733	1	15333
1273.576	1	15225
1274.418	1	15405
1275.261	1	15297
1276.103	1	15280
1276.945	1	15365
1277.787	1	15209
1278.629	1	15395
1279.471	1	15393
1280.312	1	15016
1281.154	1	15065
1281.995	1	15160
1282.836	1	15296
1283.677	1	15112
1284.518	1	15094
1285.359	1	15052
1286.199	1	15253
1287.040	1	15261
1287.880	1	15250
1288.721	1	15407
1289.561	1	15331
1290.401	1	15398
1291.241	1	14988
1292.080	1	15010
1292.920	1	15101
1293.759	1	14916
1294.599	1	15205
1295.438	1	15339
1296.277	1	15407
1297.116	1	15296
1297.955	1	15367
1298.793	1	15481
1299.632	1	15475
1300.470	1	15462
1301.308	1	15441
1302.147	1	15231
1302.985	1	14997
1303.822	1	15233
1304.660	1	15152
1305.498	1	15163
1306.335	1	15265
1307.173	1	15628
1308.010	1	16091
1308.847	1	17992
1309.684	1	23681
1310.521	1	28812
1311.357	1	31209
1312.194	1	30908
1313.030	1	30327
1313.867	1	27460
1314.703	1	20688
1315.539	1	17678
1316.375	1	16735
1317.211	1	16155
1318.046	1	16035
1318.882	1	15914
1319.717	1	15906
1320.552	1	15926
1321.387	1	15899
1322.222	1	15820
1323.057	1	15793
1323.892	1	15956
1324.727	1	15761
1325.561	1	15749
1326.395	1	15560
1327.230	1	15411
1328.064	1	15246
1328.898	1	15210
1329.731	1	15262
1330.565	1	15372
1331.399	1	15435
1332.232	1	15583
1333.065	1	15578
1333.898	1	15566
1334.731	1	15500
1335.564	1	15496
1336.397	1	15531
1337.230	1	15372
1338.062	1	15432
1338.895	1	15267
1339.727	1	15298
1340.559	1	15471
1341.391	1	15669
1342.223	1	15318
1343.055	1	15268
1343.886	1	15508
1344.718	1	15328
1345.549	1	15376
1346.380	1	15275
1347.211	1	15369
1348.042	1	15352
1348.873	1	15287
1349.704	1	15170
1350.534	1	15067
1351.365	1	15050
1352.195	1	15098
1353.025	1	15114
1353.855	1	15012
1354.685	1	15023
