-18243.143	1	673
-18242.186	1	684
-18241.229	1	672
-18240.273	1	679
-18239.316	1	670
-18238.360	1	682
-18237.404	1	673
-18236.447	1	672
-18235.492	1	662
-18234.536	1	678
-18233.580	1	664
-18232.625	1	674
-18231.669	1	683
-18230.714	1	678
-18229.759	1	689
-18228.805	1	697
-18227.850	1	668
-18226.895	1	673
-18225.941	1	666
-18224.987	1	684
-18224.033	1	688
-18223.079	1	682
-18222.126	1	685
-18221.172	1	661
-18220.219	1	674
-18219.265	1	683
-18218.312	1	689
-18217.360	1	662
-18216.407	1	674
-18215.454	1	686
-18214.502	1	688
-18213.550	1	684
-18212.598	1	672
-18211.646	1	680
-18210.694	1	685
-18209.742	1	686
-18208.791	1	682
-18207.840	1	671
-18206.888	1	688
-18205.937	1	692
-18204.987	1	688
-18204.036	1	690
-18203.086	1	674
-18202.135	1	658
-18201.185	1	686
-18200.235	1	685
-18199.285	1	672
-18198.335	1	669
-18197.386	1	677
-18196.437	1	681
-18195.487	1	691
-18194.538	1	672
-18193.589	1	674
-18192.641	1	687
-18191.692	1	693
-18190.744	1	677
-18189.795	1	693
-18188.847	1	688
-18187.899	1	682
-18186.952	1	680
-18186.004	1	676
-18185.057	1	684
-18184.109	1	700
-18183.162	1	692
-18182.215	1	697
-18181.268	1	723
-18180.322	1	704
-18179.375	1	738
-18178.429	1	731
-18177.482	1	739
-18176.536	1	754
-18175.591	1	740
-18174.645	1	715
-18173.699	1	696
-18172.754	1	708
-18171.809	1	694
-18170.863	1	691
-18169.919	1	685
-18168.974	1	690
-18168.029	1	686
-18167.085	1	697
-18166.140	1	701
-18165.196	1	686
-18164.252	1	686
-18163.308	1	690
-18162.365	1	680
-18161.421	1	679
-18160.478	1	685
-18159.535	1	669
-18158.592	1	693
-18157.649	1	676
-18156.706	1	688
-18155.763	1	678
-18154.821	1	694
-18153.879	1	682
-18152.937	1	689
-18151.995	1	661
-18151.053	1	703
-18150.111	1	686
-18149.170	1	694
-18148.229	1	706
-18147.287	1	681
-18146.346	1	684
-18145.406	1	676
-18144.465	1	698
-18143.524	1	671
-18142.584	1	687
-18141.644	1	670
-18140.704	1	695
-18139.764	1	704
-18138.824	1	687
-18137.884	1	677
-18136.945	1	690
-18136.006	1	692
-18135.067	1	689
-18134.128	1	689
-18133.189	1	701
-18132.250	1	669
-18131.312	1	697
-18130.373	1	696
-18129.435	1	694
-18128.497	1	688
-18127.559	1	684
-18126.622	1	684
-18125.684	1	678
-18124.747	1	700
-18123.809	1	678
-18122.872	1	699
-18121.935	1	683
-18120.999	1	685
-18120.062	1	679
-18119.126	1	683
-18118.189	1	684
-18117.253	1	679
-18116.317	1	686
-18115.381	1	689
-18114.446	1	669
-18113.510	1	684
-18112.575	1	708
-18111.640	1	682
-18110.705	1	690
-18109.770	1	683
-18108.835	1	686
-18107.900	1	688
-18106.966	1	698
-18106.032	1	676
-18105.097	1	676
-18104.164	1	690
-18103.230	1	676
-18102.296	1	686
-18101.363	1	691
-18100.429	1	699
-18099.496	1	689
-18098.563	1	681
-18097.630	1	683
-18096.697	1	684
-18095.765	1	676
-18094.832	1	693
-18093.900	1	675
-18092.968	1	696
-18092.036	1	687
-18091.104	1	679
-18090.173	1	690
-18089.241	1	681
-18088.310	1	674
-18087.379	1	677
-18086.448	1	697
-18085.517	1	694
-18084.586	1	689
-18083.656	1	698
-18082.725	1	685
-18081.795	1	678
-18080.865	1	679
-18079.935	1	697
-18079.005	1	695
-18078.076	1	686
-18077.146	1	703
-18076.217	1	690
-18075.288	1	693
-18074.359	1	689
-18073.430	1	684
-18072.501	1	695
-18071.573	1	683
-18070.644	1	684
-18069.716	1	692
-18068.788	1	683
-18067.860	1	687
-18066.932	1	680
-18066.005	1	692
-18065.077	1	689
-18064.150	1	675
-18063.223	1	691
-18062.296	1	662
-18061.369	1	687
-18060.442	1	682
-18059.516	1	686
-18058.589	1	695
-18057.663	1	681
-18056.737	1	672
-18055.811	1	707
-18054.885	1	689
-18053.960	1	675
-18053.034	1	699
-18052.109	1	684
-18051.184	1	682
-18050.259	1	685
-18049.334	1	676
-18048.409	1	703
-18047.485	1	681
-18046.560	1	696
-18045.636	1	686
-18044.712	1	687
-18043.788	1	699
-18042.864	1	672
-18041.941	1	691
-18041.017	1	705
-18040.094	1	678
-18039.171	1	705
-18038.248	1	688
-18037.325	1	688
-18036.402	1	700
-18035.480	1	694
-18034.557	1	694
-18033.635	1	700
-18032.713	1	688
-18031.791	1	700
-18030.869	1	689
-18029.948	1	689
-18029.026	1	680
-18028.105	1	699
-18027.184	1	701
-18026.263	1	706
-18025.342	1	702
-18024.421	1	712
-18023.501	1	691
-18022.580	1	715
-18021.660	1	705
-18020.740	1	702
-18019.820	1	711
-18018.900	1	721
-18017.981	1	722
-18017.061	1	709
-18016.142	1	707
-18015.223	1	704
-18014.304	1	720
-18013.385	1	712
-18012.466	1	712
-18011.547	1	718
-18010.629	1	718
-18009.711	1	718
-18008.793	1	713
-18007.875	1	691
-18006.957	1	694
-18006.039	1	687
-18005.122	1	692
-18004.204	1	700
-18003.287	1	696
-18002.370	1	696
-18001.453	1	698
