-18243.143	1	684
-18242.186	1	664
-18241.229	1	674
-18240.273	1	680
-18239.316	1	672
-18238.360	1	672
-18237.404	1	660
-18236.447	1	682
-18235.492	1	677
-18234.536	1	676
-18233.580	1	715
-18232.625	1	679
-18231.669	1	692
-18230.714	1	676
-18229.759	1	683
-18228.805	1	687
-18227.850	1	667
-18226.895	1	677
-18225.941	1	688
-18224.987	1	674
-18224.033	1	658
-18223.079	1	670
-18222.126	1	689
-18221.172	1	685
-18220.219	1	679
-18219.265	1	681
-18218.312	1	682
-18217.360	1	669
-18216.407	1	680
-18215.454	1	678
-18214.502	1	691
-18213.550	1	698
-18212.598	1	676
-18211.646	1	684
-18210.694	1	688
-18209.742	1	685
-18208.791	1	678
-18207.840	1	695
-18206.888	1	675
-18205.937	1	683
-18204.987	1	694
-18204.036	1	676
-18203.086	1	685
-18202.135	1	667
-18201.185	1	686
-18200.235	1	668
-18199.285	1	673
-18198.335	1	677
-18197.386	1	675
-18196.437	1	680
-18195.487	1	716
-18194.538	1	690
-18193.589	1	670
-18192.641	1	688
-18191.692	1	683
-18190.744	1	680
-18189.795	1	698
-18188.847	1	683
-18187.899	1	672
-18186.952	1	687
-18186.004	1	686
-18185.057	1	690
-18184.109	1	692
-18183.162	1	708
-18182.215	1	696
-18181.268	1	686
-18180.322	1	710
-18179.375	1	724
-18178.429	1	748
-18177.482	1	742
-18176.536	1	713
-18175.591	1	722
-18174.645	1	707
-18173.699	1	717
-18172.754	1	708
-18171.809	1	684
-18170.863	1	694
-18169.919	1	680
-18168.974	1	685
-18168.029	1	684
-18167.085	1	691
-18166.140	1	685
-18165.196	1	694
-18164.252	1	693
-18163.308	1	702
-18162.365	1	696
-18161.421	1	689
-18160.478	1	674
-18159.535	1	690
-18158.592	1	688
-18157.649	1	686
-18156.706	1	687
-18155.763	1	696
-18154.821	1	674
-18153.879	1	675
-18152.937	1	677
-18151.995	1	694
-18151.053	1	678
-18150.111	1	685
-18149.170	1	677
-18148.229	1	695
-18147.287	1	696
-18146.346	1	689
-18145.406	1	680
-18144.465	1	670
-18143.524	1	674
-18142.584	1	697
-18141.644	1	688
-18140.704	1	703
-18139.764	1	674
-18138.824	1	679
-18137.884	1	693
-18136.945	1	673
-18136.006	1	691
-18135.067	1	676
-18134.128	1	683
-18133.189	1	663
-18132.250	1	698
-18131.312	1	693
-18130.373	1	693
-18129.435	1	704
-18128.497	1	692
-18127.559	1	694
-18126.622	1	693
-18125.684	1	695
-18124.747	1	700
-18123.809	1	685
-18122.872	1	681
-18121.935	1	692
-18120.999	1	677
-18120.062	1	666
-18119.126	1	686
-18118.189	1	692
-18117.253	1	687
-18116.317	1	674
-18115.381	1	656
-18114.446	1	683
-18113.510	1	698
-18112.575	1	673
-18111.640	1	679
-18110.705	1	691
-18109.770	1	695
-18108.835	1	671
-18107.900	1	693
-18106.966	1	694
-18106.032	1	677
-18105.097	1	681
-18104.164	1	695
-18103.230	1	673
-18102.296	1	688
-18101.363	1	684
-18100.429	1	689
-18099.496	1	684
-18098.563	1	687
-18097.630	1	694
-18096.697	1	679
-18095.765	1	682
-18094.832	1	686
-18093.900	1	686
-18092.968	1	667
-18092.036	1	681
-18091.104	1	692
-18090.173	1	681
-18089.241	1	686
-18088.310	1	691
-18087.379	1	687
-18086.448	1	705
-18085.517	1	698
-18084.586	1	681
-18083.656	1	680
-18082.725	1	695
-18081.795	1	688
-18080.865	1	674
-18079.935	1	680
-18079.005	1	694
-18078.076	1	694
-18077.146	1	684
-18076.217	1	705
-18075.288	1	699
-18074.359	1	700
-18073.430	1	686
-18072.501	1	687
-18071.573	1	696
-18070.644	1	683
-18069.716	1	690
-18068.788	1	686
-18067.860	1	693
-18066.932	1	683
-18066.005	1	694
-18065.077	1	669
-18064.150	1	698
-18063.223	1	687
-18062.296	1	682
-18061.369	1	689
